DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
CONTA;DESCRICAO;;;;;;;;
11112; - BANCOS CONTA MOVIMENTO;;;;;;;;
CONTA - 11112010                       - BANCO BRADESCO;SALDO ANTERIOR:            3.426,73 D;;;;;;;;
;;;;;;;;;
10/02/21;1,1E+15;TAR PACOTE MENSAL BASICO II;52111003;1;;;;0;20,06586826
CONTA;DESCRICAO;;;;;;;;
11112; - BANCOS CONTA MOVIMENTO;;;;;;;;
CONTA - 11112011                       - BANCO ITAU  AG. 8499 CC. 247909;SALDO ANTERIOR:           50.319,26 D;;;;;;;;
;;;;;;;;;
;;;;;;;;;
12/02/21;2,2E+15;IRRF S/NF-000005879-HLB BRASIL PRYOR TEC;;1;;;;0;2,155688623
12/02/21;2,2E+15;IRRF S/NF-000010481-HLB BRASIL PRYOR CON;;1;;;;0;4,71497006
12/02/21;2,2E+15;IRRF S/NF-000010384-HLB BRASIL PRYOR CON;;1;;;;0;75,08982036
12/02/21;2,2E+15;IRRF S/NF-000021465-JLL SERVICOS DE MANU;;1;;;;0;33,49101796
12/02/21;2,2E+15;IRRF S/NF-000014262-TRULY NOLEN SAN PABL;;1;;;;0;3,652694611
;;;;;;;;;
15/02/21;2,2E+15;IRRF S/NF-000142537-SCANSOURCE BRASIL DI;;1;;;;0;33,41197605
;;;;;;;;;
19/02/21;2,2E+15;IRRF S/NF-000000111-GOFLY RECRUTAMENTO E;;1;;;;0;41,96526946
19/02/21;2021021  4     001;PGTO. IRRF S/NF-000000777-JEFFREY SERVIC;;1;;;;30,53892216;0
19/02/21;2021021  4     002;PGTO. IRRF S/NF-000000778-JEFFREY SERVIC;;1;;;;3,143712575;0
19/02/21;2021021  4     003;PGTO. IRRF S/NF-000001233-M HRUBY TRADUC;;1;;;;1,893413174;0
19/02/21;2021021  4     004;PGTO. IRRF S/NF-000001658-SEMANTIX TECNO;;1;;;;35,13173653;0
19/02/21;2021021  4     005;PGTO. IRRF S/NF-000001701-SOUTO CORREA A;;1;;;;21,55688623;0
19/02/21;2021021  4     006;PGTO. IRRF S/NF-000001735-SOUTO CORREA A;;1;;;;1,226347305;0
19/02/21;2021021  4     007;PGTO. IRRF S/NF-000005816-HLB BRASIL PRY;;1;;;;2,155688623;0
19/02/21;2021021  4     008;PGTO. IRRF S/NF-000008489-BAPTISTA LUZ A;;1;;;;7,02994012;0
19/02/21;2021021  4     009;PGTO. IRRF S/NF-000008490-BAPTISTA LUZ A;;1;;;;5,598802395;0
19/02/21;2021021  4     010;PGTO. IRRF S/NF-000010070-HLB BRASIL PRY;;1;;;;75,08982036;0
19/02/21;2021021  4     011;PGTO. IRRF S/NF-000010099-JLL CORPORATE;;1;;;;49,7245509;0
19/02/21;2021021  4     012;PGTO. IRRF S/NF-000013965-TRULY NOLEN SA;;1;;;;3,652694611;0
19/02/21;2021021  4     013;PGTO. IRRF S/NF-000020216-NAP IT SOLUCOE;;1;;;;75,4491018;0
19/02/21;2021021  4     014;PGTO. IRRF S/NF-000021375-JLL SERVICOS D;;1;;;;32,6;0
19/02/21;2021021  4     015;PGTO. IRRF S/NF-000030530-ROBERT HALF TR;;1;;;;4,791616766;0
19/02/21;2021021  4     016;PGTO. IRRF S/NF-000030559-SOLO NETWORK B;;1;;;;18,76766467;0
19/02/21;2021021  4     017;PGTO. IRRF S/NF-000031281-G4S INTERATIVA;;1;;;;6,560479042;0
19/02/21;2021021  4     018;PGTO. IRRF S/NF-000031282-G4S INTERATIVA;;1;;;;26,77844311;0
19/02/21;2021021  4     019;PGTO. IRRF S/NF-000055863-MACHADO MEYERS;;1;;;;8,841916168;0
19/02/21;2021021  4     020;PGTO. IRRF S/NF-002683396-LOGGI TECNOLOG;;1;;;;1,528143713;0
19/02/21;2021021  4     021;PGTO. IRRF S/ ALUGUEL CREUZA 01/2021;;1;;;;4788,634731;0
;;;;;;;;;
23/02/21;2,2E+15;IRRF S/NF-000010222-JLL CORPORATE SOLUTI;;1;;;;0;49,7245509
23/02/21;2,2E+15;IRRF S/ NFS 000010223 JLL CORPORATE SOLU;;1;;;;0;0,159281437
23/02/21;2,2E+15;IRRF S/NF-000001055-KRYPTUS SEGURANCA DA;;1;;;;0;88,97724551
;;;;;;;;;
24/02/21;2,2E+15;IRRF S/NF-000005630-SECURITY MASTER - SE;;1;;;;0;7,167664671
24/02/21;2,2E+15;IRRF S/NF-000000114-GOFLY RECRUTAMENTO E;;1;;;;0;52,9988024
24/02/21;2,2E+15;IRRF S/NF-000202125-MLV PRODUTOS E SERVI;;1;;;;0;20,11976048
24/02/21;2,2E+15;IRRF S/NF-000031980-G4S INTERATIVA SERVI;;1;;;;0;6,560479042
24/02/21;2,2E+15;IRRF S/NF-000031979-G4S INTERATIVA SERVI;;1;;;;0;26,77844311
;;;;;;;;;
25/02/21;5,0001E+13;IRRF ALUGUEL CREUZA 02/2021;21119001;1;;;;0;4788,634731
CONTA;DESCRICAO;;;;;;;;
21116; - OBRIGACOES TRIBUTARIAS A RECOLHER;;;;;;;;
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
CONTA - 21116010                       - CONTRIBUICAO SOCIAL A RECOLHER;SALDO ANTERIOR:          285.407,17 C;;;;;;;;
;;;;;;;;;
01/02/21;5,0001E+13;ESTORNO PROVISAO CSLL 01/2021;71111001;1;;;;33225,37844;0
;;;;;;;;;
05/02/21;1,1E+15;PGTO. CSLL COMPLEMENTAR REF. 12/2020;;1;;;;955,1209581;0
;;;;;;;;;
28/02/21;5,0001E+13;PROVISAO CSLL 02/2021;71111001;1;;;;0;89002,85389
CONTA;DESCRICAO;;;;;;;;
21116; - OBRIGACOES TRIBUTARIAS A RECOLHER;;;;;;;;
CONTA - 21116011                       - CONTRIB SOCIAL RETIDA FONTE A RECOLHER;SALDO ANTERIOR:            4.648,37 C;;;;;;;;
;;;;;;;;;
01/02/21;1,1E+15;CSLL S/NF-000030559-SOLO NETWORK BRASIL;;1;;;;0;12,51137725
01/02/21;;SA;;;;;;;
;;;;;;;;;
03/02/21;1,1E+15;CSLL S/NF-000001658-SEMANTIX TECNOLOGIA;;1;;;;0;23,42155689
03/02/21;;EM SISTEMA DE INFORM;;;;;;;
;;;;;;;;;
05/02/21;1,1E+15;CSLL S/NF-000021375-JLL SERVICOS DE MANU;;1;;;;0;32,6
05/02/21;;TENCAO PREDIAL LTDA;;;;;;;
05/02/21;1,1E+15;CSLL S/NF-000021376-JLL SERVICOS DE MANU;;1;;;;0;0,792814371
05/02/21;;TENCAO PREDIAL LTDA;;;;;;;
;;;;;;;;;
08/02/21;1,1E+15;CSLL S/NF-000020216-NAP IT SOLUCOES EM T;;1;;;;0;50,2994012
08/02/21;;ECNOLOGIA LTDA;;;;;;;
;;;;;;;;;
10/02/21;1,1E+15;CSLL S/NF-000031281-G4S INTERATIVA SERVI;;1;;;;0;6,560479042
10/02/21;;CE LTDA;;;;;;;
10/02/21;1,1E+15;CSLL S/NF-000031282-G4S INTERATIVA SERVI;;1;;;;0;26,77844311
10/02/21;;CE LTDA;;;;;;;
;;;;;;;;;
12/02/21;1,1E+15;CSLL S/NF-000013965-TRULY NOLEN SAN PABL;;1;;;;0;3,652694611
12/02/21;;O CONTROLADORA AMBIE;;;;;;;
12/02/21;1,1E+15;CSLL S/NF-000077673-KPMG AUDITORES INDEP;;1;;;;0;43,99401198
12/02/21;1,1E+15;CSLL S/NF-000010384-HLB BRASIL PRYOR CON;;1;;;;0;50,05988024
12/02/21;;SULTING SOLUTIONS LT;;;;;;;
12/02/21;1,1E+15;CSLL S/NF-000010481-HLB BRASIL PRYOR CON;;1;;;;0;3,143712575
12/02/21;;SULTING SOLUTIONS LT;;;;;;;
12/02/21;1,1E+15;CSLL S/NF-000005879-HLB BRASIL PRYOR TEC;;1;;;;0;1,437125749
12/02/21;;NOLOGIA E PROCESSAME;;;;;;;
;;;;;;;;;
19/02/21;1,1E+15;CSLL S/NF-000001233-M HRUBY TRADUCOES DE;;1;;;;0;1,262275449
19/02/21;; TEXTO LTDA;;;;;;;
19/02/21;1,1E+15;CSLL S/NF-000000111-GOFLY RECRUTAMENTO E;;1;;;;0;26,23113772
19/02/21;;SPECIALIZADO LTDA;;;;;;;
19/02/21;2021021  4     100;PGTO. CSLL S/NF-000032613-FC BRASIL CONS;;1;;;;8,14251497;0
19/02/21;2021021  4     101;PGTO. CSLL S/NF-000000017-WIN  WINNOW TR;;1;;;;2,568862275;0
19/02/21;2021021  4     102;PGTO. CSLL S/NF-000000101-GOFLY RECRUTAM;;1;;;;26,45508982;0
19/02/21;2021021  4     103;PGTO. CSLL S/NF-000001627-SOUTO CORREA A;;1;;;;11,13772455;0
19/02/21;2021021  4     104;PGTO. CSLL S/NF-000009976-JLL CORPORATE;;1;;;;33,1497006;0
19/02/21;2021021  4     105;PGTO. CSLL S/NF-000030612-G4S INTERATIVA;;1;;;;6,560479042;0
19/02/21;2021021  4     106;PGTO. CSLL S/NF-000030613-G4S INTERATIVA;;1;;;;26,77844311;0
19/02/21;2021021  4     107;PGTO. CSLL S/NF-000046460-TOWERS WATSON;;1;;;;26,71257485;0
19/02/21;2021021  4     108;PGTO. CSLL S/NF-000046500-TOWERS WATSON;;1;;;;26,17365269;0
19/02/21;2021021  4     109;PGTO. CSLL S/NF-000054532-MACHADO MEYER;;1;;;;31,2754491;0
19/02/21;2021021  4     110;PGTO. CSLL S/NF-000021288-JLL CORPORATE;;1;;;;32,6;0
19/02/21;2021021  4     111;PGTO. CSLL S/NF-000037448-ATHIE WOHNRATH;;1;;;;31,61676647;0
19/02/21;2021021  4     112;PGTO. CSLL S/NF-000021317-JLL SERVICOS D;;1;;;;1,823952096;0
19/02/21;2021021  4     113;PGTO. CSLL S/NF-000000015-WIN  WINNOW TR;;1;;;;0,994011976;0
19/02/21;2021021  4     114;PGTO. CSLL S/NF-000015563-LEFOSSE ADVOGA;;1;;;;1,077844311;0
19/02/21;2021021  4     115;PGTO. CSLL S/NF-000015571-LEFOSSE ADVOGA;;1;;;;6,208383234;0
19/02/21;2021021  4     116;PGTO. CSLL S/NF-000015572-LEFOSSE ADVOGA;;1;;;;3,707784431;0
19/02/21;2021021  4     117;PGTO. CSLL S/NF-000015575-LEFOSSE ADVOGA;;1;;;;14,17005988;0
19/02/21;2021021  4     118;PGTO. CSLL S/NF-000015570-LEFOSSE ADVOGA;;1;;;;30,02634731;0
19/02/21;2021021  4     119;PGTO. CSLL S/NF-000010070-HLB BRASIL PRY;;1;;;;50,05988024;0
19/02/21;2021021  4     120;PGTO. CSLL S/NF-000005816-HLB BRASIL PRY;;1;;;;1,437125749;0
19/02/21;2021021  4     121;PGTO. CSLL S/NF-000013671-TRULY NOLEN SA;;1;;;;3,652694611;0
19/02/21;2021021  4     122;PGTO. CSLL S/NF-000030530-ROBERT HALF TR;;1;;;;4,791616766;0
19/02/21;2021021  4     123;PGTO. CSLL S/NF-000055863-MACHADO MEYERS;;1;;;;5,894610778;0
19/02/21;2021021  4     124;PGTO. CSLL S/NF-000299780-DOCUSIGN BRASI;;1;;;;0,292215569;0
19/02/21;2021021  4     125;PGTO. CSLL S/NF-000299783-DOCUSIGN BRASI;;1;;;;0,537724551;0
19/02/21;2021021  4     126;PGTO. CSLL S/NF-000299786-DOCUSIGN BRASI;;1;;;;0,728143713;0
19/02/21;2021021  4     127;PGTO. CSLL S/NF-000086799-DELOITTE TOUCH;;1;;;;9,130538922;0
19/02/21;2021021  4     128;PGTO. CSLL S/NF-000086800-DELOITTE TOUCH;;1;;;;24,92814371;0
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
19/02/21;2021021  4     129;PGTO. CSLL S/NF-000000757-JEFFREY SERVIC;;1;;;;18,56287425;0
19/02/21;2021021  4     130;PGTO. CSLL S/NF-000000758-JEFFREY SERVIC;;1;;;;2,095808383;0
19/02/21;2021021  4     131;PGTO. CSLL S/NF-000001701-SOUTO CORREA A;;1;;;;14,37125749;0
19/02/21;2021021  4     132;PGTO. CSLL S/NF-000003429-TURNER  TOWNSE;;1;;;;4,65748503;0
19/02/21;2021021  4     133;PGTO. CSLL S/NF-000003849-OST TECNOLOGIA;;1;;;;52,09580838;0
19/02/21;2021021  4     134;PGTO. CSLL S/NF-000010099-JLL CORPORATE;;1;;;;33,1497006;0
19/02/21;2021021  4     135;PGTO. CSLL S/NF-000008489-BAPTISTA LUZ A;;1;;;;4,686227545;0
19/02/21;2021021  4     136;PGTO. CSLL S/NF-000008490-BAPTISTA LUZ A;;1;;;;3,732934132;0
19/02/21;2021021  4     137;PGTO. CSLL S/NF-000000724-JEFFREY SERVIC;;1;;;;0,680239521;0
;;;;;;;;;
24/02/21;5,0001E+13;CSLL S/NF-000005630-SECURITY MASTER;;1;;;;0;7,167664671
24/02/21;1,1E+15;CSLL S/NF-000077674-KPMG AUDITORES INDEP;;1;;;;0;43,99401198
24/02/21;;ENDENTES;;;;;;;
24/02/21;1,1E+15;CSLL S/NF-000008728-BAPTISTA LUZ ADVOGAD;;1;;;;0;25,52814371
24/02/21;;OS;;;;;;;
24/02/21;1,1E+15;CSLL S/NF-000008729-BAPTISTA LUZ ADVOGAD;;1;;;;0;1,438323353
24/02/21;;OS;;;;;;;
24/02/21;1,1E+15;CSLL S/NF-000000777-JEFFREY SERVICOS JOR;;1;;;;0;20,35928144
24/02/21;;NALISTICOS SOCIEDADE;;;;;;;
24/02/21;1,1E+15;CSLL S/NF-000000778-JEFFREY SERVICOS JOR;;1;;;;0;2,095808383
24/02/21;;NALISTICOS SOCIEDADE;;;;;;;
24/02/21;1,1E+15;CSLL S/NF-000001735-SOUTO CORREA ADVOCAC;;1;;;;0;0,817964072
24/02/21;;IA;;;;;;;
24/02/21;1,1E+15;CSLL S/NF-000142537-SCANSOURCE BRASIL;;1;;;;0;22,2754491
24/02/21;1,1E+15;CSLL S/NF-000032613-FC BRASIL CONSULTORI;;1;;;;0;14,01197605
24/02/21;;A E REPRESENTACOES L;;;;;;;
24/02/21;1,1E+15;CSLL S/NF-000307993-DOCUSIGN BRASIL SOLU;;1;;;;0;0,292215569
24/02/21;;COES EM TECNOLOGIA L;;;;;;;
24/02/21;1,1E+15;CSLL S/NF-000307995-DOCUSIGN BRASIL SOLU;;1;;;;0;0,537724551
24/02/21;;COES EM TECNOLOGIA L;;;;;;;
24/02/21;1,1E+15;CSLL S/NF-000307997-DOCUSIGN BRASIL SOLU;;1;;;;0;0,728143713
24/02/21;;COES EM TECNOLOGIA L;;;;;;;
CONTA;DESCRICAO;;;;;;;;
21116; - OBRIGACOES TRIBUTARIAS A RECOLHER;;;;;;;;
CONTA - 21116013                       - INSS SOBRE SERVICOS A RECOLHER;SALDO ANTERIOR:            7.654,68 C;;;;;;;;
;;;;;;;;;
05/02/21;2,2E+15;INSS S/NF-000003526-ITAIMLOG TRANSPORTE;;1;;;;0;127,1592814
;;;;;;;;;
12/02/21;2,2E+15;INSS S/NF-000021465-JLL SERVICOS DE MANU;;1;;;;0;368,4071856
12/02/21;2,2E+15;INSS S/NF-000014262-TRULY NOLEN SAN PABL;;1;;;;0;40,17964072
;;;;;;;;;
15/02/21;2,2E+15;INSS S/NF-000021466-JLL SERVICOS DE MANU;;1;;;;0;8,792814371
;;;;;;;;;
19/02/21;1,1E+15;CH. ON19022021 INS 000003449 Instituto N;;1;;;;91,11137725;0
19/02/21;;acional de Previdencia Social;;;;;;;
19/02/21;1,1E+15;CH. ON19022021 INS 000013965 Instituto N;;1;;;;40,17964072;0
19/02/21;;acional de Previdencia Social;;;;;;;
19/02/21;1,1E+15;CH. ON19022021 INS 000021375 Instituto N;;1;;;;358,6;0
19/02/21;;acional de Previdencia Social;;;;;;;
19/02/21;1,1E+15;CH. ON19022021 INS 000021376 Instituto N;;1;;;;8,720958084;0
19/02/21;;acional de Previdencia Social;;;;;;;
19/02/21;1,1E+15;CH. ON19022021 INS 000030530 Instituto N;;1;;;;51,38682635;0
19/02/21;;acional de Previdencia Social;;;;;;;
19/02/21;1,1E+15;CH. ON19022021 INS 000031281 Instituto N;;1;;;;72,17005988;0
19/02/21;;acional de Previdencia Social;;;;;;;
19/02/21;1,1E+15;CH. ON19022021 INS 000031282 Instituto N;;1;;;;294,560479;0
19/02/21;;acional de Previdencia Social;;;;;;;
;;;;;;;;;
24/02/21;2,2E+15;INSS S/NF-000005630-SECURITY MASTER - SE;;1;;;;0;78,84431138
24/02/21;2,2E+15;INSS S/NF-000031980-G4S INTERATIVA SERVI;;1;;;;0;72,17005988
24/02/21;2,2E+15;INSS S/NF-000031979-G4S INTERATIVA SERVI;;1;;;;0;294,560479
CONTA;DESCRICAO;;;;;;;;
21116; - OBRIGACOES TRIBUTARIAS A RECOLHER;;;;;;;;
CONTA - 21116014                       - OUTROS TRIBUTOS A RECOLHER;SALDO ANTERIOR:          142.783,10 C;;;;;;;;
;;;;;;;;;
18/02/21;1,1E+15;ITO CPA OFFICE - JCT TAX 2020 #290305;11112014;1;;;;17096,90898;0
;;;;;;;;;
28/02/21;5,0001E+13;JCT FEV/21 APPLE;31213009;1;;;;0;832,748503
28/02/21;5,0001E+13;JCT FEV/21 GOOGLE;31213009;1;;;;0;5,580838323
CONTA;DESCRICAO;;;;;;;;
21116; - OBRIGACOES TRIBUTARIAS A RECOLHER;;;;;;;;
CONTA - 21116015                       - ISS RETIDO A RECOLHER;SALDO ANTERIOR:            7.188,44 C;;;;;;;;
;;;;;;;;;
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
08/02/21;2,2E+15;ISS S/NF-000000022-GALDINO SA PRODUCOES;;1;;;;0;19,4011976
08/02/21;2,2E+15;ISS S/NF-000000019-STEFANO BORGES GIRARD;;1;;;;0;31,55688623
;;;;;;;;;
09/02/21;2,2E+15;ISS S/NF-000001238-M HRUBY TRADUCOES DE;;1;;;;0;5,005988024
;;;;;;;;;
10/02/21;1,1E+15;PGTO NF 000202014 MUNICIPIO;;1;;;;23,95209581;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000000041 MUNICIPIO;;1;;;;38,56287425;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000000042 MUNICIPIO;;1;;;;93,81796407;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000000043 MUNICIPIO;;1;;;;33,96167665;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000000054 MUNICIPIO;;1;;;;40,71856287;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000000097 MUNICIPIO;;1;;;;39,52095808;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000000176 MUNICIPIO;;1;;;;18,3005988;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000001233 MUNICIPIO;;1;;;;6,311377246;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000012021 MUNICIPIO;;1;;;;48,12215569;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000012021 MUNICIPIO;;1;;;;37,11257485;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000020211 MUNICIPIO;;1;;;;277,8443114;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000020211 MUNICIPIO;;1;;;;23,60479042;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000020211 MUNICIPIO;;1;;;;23,95209581;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000021375 MUNICIPIO;;1;;;;65,2;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000021376 MUNICIPIO;;1;;;;1,585628743;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000030530 MUNICIPIO;;1;;;;9,582035928;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000031281 MUNICIPIO;;1;;;;13,12215569;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000031282 MUNICIPIO;;1;;;;53,55688623;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000152731 MUNICIPIO;;1;;;;5,143712575;0
10/02/21;1,1E+15;CH. ON10022021 ISS 000152732 MUNICIPIO;;1;;;;6,883832335;0
;;;;;;;;;
12/02/21;2,2E+15;ISS S/NF-000021465-JLL SERVICOS DE MANUT;;1;;;;0;66,98323353
;;;;;;;;;
15/02/21;2,2E+15;ISS S/NF-000021466-JLL SERVICOS DE MANUT;;1;;;;0;1,598802395
15/02/21;2,2E+15;ISS S/NF-000000023-GALDINO SA PRODUCOES;;1;;;;0;6,467065868
15/02/21;2,2E+15;ISS S/NF-000000121-MELISSA DA SILVA CRUZ;;1;;;;0;8,383233533
15/02/21;2,2E+15;ISS S/NF-000000098-GUILHERME DE SOUSA PE;;1;;;;0;22,15568862
;;;;;;;;;
19/02/21;2,2E+15;ISS S/NF-000020212-MODE2 SOFTWARE LTDA;;1;;;;0;277,8443114
19/02/21;2,2E+15;ISS S/NF-000000045-MARCO PATINI FURTADO;;1;;;;0;93,81796407
19/02/21;2,2E+15;ISS S/NF-000000042-LUCAS LEIBHOLZ ME;;1;;;;0;38,56287425
;;;;;;;;;
23/02/21;2,2E+15;ISS S/NF-000020212-MARLON MENEZES DE FAR;;1;;;;0;21,66467066
;;;;;;;;;
24/02/21;2,2E+15;ISS S/NF-000000099-GUILHERME DE SOUSA PE;;1;;;;0;13,17365269
24/02/21;2,2E+15;ISS S/NF-000000020-STEFANO BORGES GIRARD;;1;;;;0;38,98203593
24/02/21;2,2E+15;ISS S/NF-000031980-G4S INTERATIVA SERVIC;;1;;;;0;13,12215569
24/02/21;2,2E+15;ISS S/NF-000031979-G4S INTERATIVA SERVIC;;1;;;;0;53,55688623
24/02/21;2,2E+15;ISS S/NF-000000057-LEAL CONCEICAO SOCIED;;1;;;;0;40,71856287
24/02/21;2,2E+15;ISS S/NF-000000024-GALDINO SA PRODUCOES;;1;;;;0;6,467065868
;;;;;;;;;
28/02/21;000090001000001CKG;210438-DESC.ISS;;1;;;;0;89,7988024
CONTA;DESCRICAO;;;;;;;;
21117; - ADIANTAMENTOS DE CLIENTES;;;;;;;;
CONTA - 21117001                       - ADIANTAMENTO DE CLIENTES;SALDO ANTERIOR:        1.767.895,89 C;;;;;;;;
;;;;;;;;;
01/02/21;5,0001E+13;VC ATIVA S/ REC.COST SHARING WILDLIFE IN;52112005;1;;;;3502,153293;0
01/02/21;5,0001E+13;VC ATIVA S/ REC.COST SHARING WILDLIFE ST;52112005;1;;;;87023,90299;0
01/02/21;5,0001E+13;VC ATIVA S/ REC.COST SHARING SCALEMONK I;52112005;1;;;;3184,874251;0
01/02/21;5,0001E+13;VC ATIVA S/ REC.COST SHARING FGFF CYPRUS;52112005;1;;;;9,041916168;0
01/02/21;5,0001E+13;VC ATIVA S/ REC.COST SHARING FUN GAMES F;52112005;1;;;;14,81077844;0
01/02/21;5,0001E+13;COST SHARING FROM ACCOUNT 3300878971;;1;;;;117741,4982;0
01/02/21;1,1E+15;REC.TIT.001128 INMOBI PTE LTD;;1;;;;15,69580838;0
01/02/21;1,1E+15;REC.TIT.001129 FACEBOOK INC;;1;;;;222,6263473;0
;;;;;;;;;
12/02/21;1,1E+15;TBI 6560.10530-3MACBOOK;11112011;1;;;;0;1928,143713
;;;;;;;;;
22/02/21;1,1E+15;ADTO. TFG LTD;11112015;1;;;;0;1302941,317
22/02/21;1,1E+15;ADTO. STARTAPP;11112015;1;;;;0;25,8239521
;;;;;;;;;
28/02/21;5,0001E+13;ADTO. TFG LTD;11217001;1;;;;1302941,317;0
CONTA;DESCRICAO;;;;;;;;
21119; - FINANCIAMENTO POR ARRENDAMENTO PC;;;;;;;;
CONTA - 21119001                       - ARRENDAMENTO - DIR. USO - PC;SALDO ANTERIOR:        5.962.314,20 C;;;;;;;;
;;;;;;;;;
01/02/21;1,1E+15;BOL 000285651 - URRE ADMINISTRADORA DE B;;1;1.0.0.71;;;28094,0024;0
01/02/21;;ENS LTDA.;;;;;;;
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
01/02/21;1,1E+15;FT  000285653 - TOLEDO FERRARI PATRIMONI;;1;1.0.0.71;;;9326,752096;0
01/02/21;;AL S.A.;;;;;;;
;;;;;;;;;
05/02/21;1,1E+15;PGTO NF 000022021 CREUZA REZENDE FABIA;;1;;;;13003,18443;0
;;;;;;;;;
11/02/21;1,1E+15;BOL 000288853 - RPB 03 ADMINISTRACAO DE;;1;1.0.0.71;;;5337,997605;0
11/02/21;;IMOVEIS LTDA;;;;;;;
11/02/21;1,1E+15;BOL 000288847 - RPB 01 ADMINISTRACAO DE;;1;1.0.0.71;;;2982,445509;0
11/02/21;;IMOVEIS LTDA;;;;;;;
;;;;;;;;;
12/02/21;1,1E+15;FT  000288850 - RPB 02 ADMINISTRACAO DE;;1;;;;5379,791617;0
;;;;;;;;;
25/02/21;5,0001E+13;IRRF ALUGUEL CREUZA 02/2021;21116009;1;;;;4788,634731;0
;;;;;;;;;
28/02/21;5,0001E+13;REMENSURACAO SQUARE 11;;1;;;;0;1767,626347
28/02/21;5,0001E+13;REMENSURACAO SQUARE 12;;1;;;;0;1767,626347
CONTA;DESCRICAO;;;;;;;;
21119; - FINANCIAMENTO POR ARRENDAMENTO PC;;;;;;;;
CONTA - 21119002                       - ARRENDAMENTO - DIR. USO - JUROS;SALDO ANTERIOR:          734.878,93 D;;;;;;;;
;;;;;;;;;
28/02/21;5,0001E+13;APROP. DES. FIN IFRS 16   SQUARE 11;52111015;1;;;;0;210,8023952
28/02/21;5,0001E+13;APROP. DES. FIN IFRS 16   SQUARE 12;52111015;1;;;;0;210,8023952
28/02/21;5,0001E+13;APROP. DES. FIN IFRS 16   SQUARE 81 / 82;52111015;1;;;;0;783,8814371
28/02/21;5,0001E+13;APROP. DES. FIN IFRS 16   SQUARE 91 / 92;52111015;1;;;;0;830,6790419
28/02/21;5,0001E+13;APROP. DES. FIN IFRS 16  SQUARE 171 172;52111015;1;;;;0;1049,414371
28/02/21;5,0001E+13;APROP. DES. FIN IFRS 16   CORP  111/112;52111015;1;;;;0;3941,171257
28/02/21;5,0001E+13;APROP. DES. FIN IFRS 16   CORP 81 CREUZA;52111015;1;;;;0;1535,101796
28/02/21;5,0001E+13;APROP. DES. FIN IFRS 16   CORP 82 CREUZA;52111015;1;;;;0;1057,317365
28/02/21;5,0001E+13;REMENSURACAO SQUARE 11;;1;;;;60,38323353;0
28/02/21;5,0001E+13;REMENSURACAO SQUARE 12;;1;;;;60,38323353;0
CONTA;DESCRICAO;;;;;;;;
21122; - CONTAS A PAGAR TRABALHISTA;;;;;;;;
CONTA - 21122001                       - FERIAS A PAGAR;SALDO ANTERIOR:        7.732.872,93 C;;;;;;;;
;;;;;;;;;
28/02/21;9,0001E+13;406110-FÉRIAS PROV. COTA NO MÊS;;1;;;;0;449,1017964
28/02/21;9,0001E+13;406111-FÉRIAS PROV. COTA MED. NO MÊS;;1;;;;0;44,56886228
28/02/21;9,0001E+13;406112-FÉRIAS PROV. COTA 1/3 NO MÊS;;1;;;;0;164,5568862
28/02/21;9,0001E+13;406110-FÉRIAS PROV. COTA NO MÊS;;1;;;;0;850,1784431
28/02/21;9,0001E+13;406112-FÉRIAS PROV. COTA 1/3 NO MÊS;;1;;;;0;283,394012
28/02/21;9,0001E+13;406765-(CRE)PROV.DE FERIAS NO MES;;1;;;;0;163,0538922
